ID,BAG,CNTXT,AreaFunction,level,pXRFno,X_Coord,Y_Coord,material,Ag,Al,As,Au,Ca,Cr,Cu,Fe,K,Mg,Mn,Ni,P,Pb,Sr,Ti,V,Zn,synthetic
606,15_283,WkshpH,unknown,0.0,PtCir5_B48_A-ext1,667072.0561,9238768.711,pottery,10891.729365979449,2949.19006525694,44054.404669771444,0.0,3103808.199711947,1466.7474158854693,14146.0,145.09364302485508,10915.66126002156,119509.04892581789,1.0,3905.0,1271.376305971704,14498.0,0.0,0.0,0.0,0.0,True
3565,10_060,Rm5,public_activity,3.0,136_1,667093.4973,9238791.348,pottery,12709.532869387356,699.0,0.0,1552.5350750981863,15321.658036952174,330.2290725771561,1700.0,790773.4688823633,14313.730842650608,1.0,17715.916520599996,254.0,1834.0,1004.0,0.0,21194.072885211048,1035.0,5030.719775627327,True
6969,15_626,Rm2,unknown,3.0,627_15-108-e,667195.4906,9238783.812,pottery,8.0,666.2677707820928,780.0,4944.609237571093,213060.8780893124,402.07287030317843,1855.0,600540.6249355925,37929.31555483995,1.0,8869.589369851103,4133.353695547708,2624.181388876105,948.2668164077744,0.0,20748.599354445585,630.7884036851287,0.0,True
650,15_799,Rm5,unknown,5.0,15_238_10,667090.2463,9238792.23,pottery,15445.829873033459,1027.7961324480004,106.76550434612432,650.0,432078.0,756.8400597987336,4053.0,772961.4803074156,43275.81198538531,929.0,22933.21681609697,5340.189993392782,381.0,14607.712236374056,0.0,74855.10866581152,2394.67934461662,9159.139509600413,True
1312,15_424,Rm6,unknown,5.0,Sgy-A_B61_F,667095.1446,9238801.157,pottery,11.0,15780.388798115564,1.0,6557.510188288688,216906.1100965621,2384.2983008123656,3886.0,1310513.8580687644,220890.56560838167,925.9600973531469,18777.155806027295,5488.260124571755,2740.46390728111,7414.3200404878735,0.0,79586.2550987671,1977.0899653482902,2864.393117889223,True
2323,15_166,Rm2,burial,0.0,CasaGata_B88_A-1,667071.1772,9238762.856,pottery,14832.60921107306,5165.0,1176.336719389848,1439.0,1562926.818870142,1853.0770940504503,27243.0,645555.1147545408,156427.0,1089.0,11501.353778385905,48194.6936968769,189.0,62157.39203752414,0.0,36609.017689051165,1077.0201845620402,5475.3215669289875,True
199,15_611,Rm16,residential,4.0,860_1,667073.8405,9238691.35,pottery,10255.0,3754.0,0.0,7684.0246224506855,207112.0,977.0,4035.0,3327268.0,243560.20351896778,1.0,78779.0,44494.0,219.0,32281.229383456215,0.0,121534.0089097237,7723.0,10848.46061006683,True
3575,15_609,Rm3,unknown,0.0,WkshpH_10-192_E-1,667070.1655,9238789.061,pottery,14305.0,2290.3102631225825,31.28617716399617,611.7113396891896,194575.54776994325,565.0,9864.0,294.0,11823.757709098567,20781.58003195688,989.842105295004,557.0,331.52665753909514,6345.476854685459,0.0,0.0,0.0,0.0,True
2828,15_658,Rm6,unknown,0.0,697_3,667074.3439,9238789.714,pottery,13592.302240528414,555.0,1.0,630.0,21226.005569194465,714.5731081466861,3583.0,770542.8157691666,9083.506788771967,1.0,51211.897097706875,4944.200263681754,235.0,2976.033028595666,0.0,108771.0,7723.0,16372.7119485396,True
6845,15_768,Rm5,unknown,0.0,767_2,667072.3361,9238787.974,pottery,6363.767631551651,2986.629974995706,743.0,5894.612549140513,85721.77410077787,469.6545912850153,3732.0,780424.7353471571,65944.87636476106,1.0,10087.71206761679,389.8908763569,443.0,5958.742311897741,0.0,20444.832962990098,2221.00733885465,5549.935951544598,True
2980,10_101,TAL2,unknown,0.0,15_583_32,667096.0864,9238795.108,pottery,7081.0,842.0,295.0,389.0,326466.68644642434,1550.8043947156912,2301.0,515600.63581591955,60561.64361199279,1.0,8409.685199113088,5514.524662995651,123.0,6969.653417289985,0.0,19134.0,1107.0,3048.4051729877174,True
685,15_645,Rm2,foundary,1.0,768_1,667069.1172,9238716.621,pottery,14.0,843.0,9589.36122006192,494.0,647655.130151414,1113.9278950520716,8411.0,691931.9949712546,58018.996589853756,1.0,17662.435703503015,8064.0,4055.136383714271,3238.520359242111,0.0,73303.37943056828,3237.0,2700.0,True
2783,15_799,Rm5,unknown,6.0,Rm13_B175_E-1,667093.1149,9238769.873,pottery,16697.985167863462,2223.9448021221197,0.0,8186.574210180211,18713.263813957357,999.936517202332,10515.0,3924054.485229679,63285.903777127045,1.0,77310.0,6119.730074733698,310.0,1446.0,0.0,119938.0,9753.84034661395,23701.683838751465,True
2402,10_184,Songoy,unknown,3.0,768_1,667089.5321,9238770.541,pottery,11298.658511355961,3693.9323104167916,641941.0165465883,674.0,766200.6730205506,848.0,8154.0,294.0,59295.31716351028,13573.042101507155,814.5206469741178,7211.060010783072,9969.684433740935,2867.0,0.0,0.0,0.0,0.0,True
1049,15_166,Rm4,unknown,3.0,796_3,667026.9627,9238768.483,pottery,10.0,4118.328028193464,13002.069543382035,7309.0,3286726.2906642626,3420.03130270535,11991.0,1117925.9466282972,221263.0,1.0,64989.0,49954.65376060398,5253.0,3113.2797403654677,0.0,118812.19150741065,3557.6722025594136,6521.890704216039,True
597,10_094,Rm2,unknown,5.0,626_1,667091.0594,9238770.898,pottery,6174.0,3145.0412959601417,6429.568316255473,464.0,242908.0,1616.1778854337017,12113.0,782872.6789455778,39366.83097035624,1.0,38956.592252497045,5193.0,437.74267802720624,44354.13048101626,0.0,40647.13272983427,1.0,4706.272437290752,True
6793,15_578,Rm2,unknown,4.0,797_1,667073.0235,9238860.596,pottery,11932.511349914646,3497.0,814.0,6938.0,257694.20321647276,1115.0,5489.0,897780.5654688139,128109.0,1013.8787716287184,19049.187421356713,5779.216987629939,37668.37226335384,6248.433632344495,0.0,63915.393417692336,2410.5827540872397,4615.832957603222,True
755,10_192,Songoy,unknown,0.0,206_2,667072.2158,9238794.755,pottery,12257.323012523491,592.3291114598476,1.0,477.0,30257.59046188988,577.0,4080.0,687395.7297275082,0.0,1028.0,60885.98033745103,375.2227709140361,377.0,878.0,0.0,33990.15268465596,2964.1688776763776,9560.961290195512,True
586,15_683,Pla1a,unknown,4.0,877_2,667073.0235,9237983.942,pottery,8.0,3391.0,18849.917503558463,6220.708511655246,312709.7260465077,1153.0,4973.0,664693.2647363159,105522.69005369823,8448.405662481462,14484.938123797903,5558.0,44511.66049182128,3654.6489966838017,0.0,0.0,0.0,2883.6806732392347,True
2776,10_049,Plz2,pottery_production,3.0,611_19,667072.483,9238804.473,pottery,13125.424163853993,854.0,764.1417806921272,688.2854269862448,78213.31960272767,263.0,3505.0,285.0,13419.478435797657,11273.72006730342,948.0,387.0,688.0,10879.0,0.0,0.0,1.0,2562.6227793794865,True
3069,15_922,TAL2,unknown,3.0,Ped2_B176_A,667075.2651,9238768.289,pottery,12880.509747137508,769.0,268.0,409.0,162423.0,233.77914185981638,3448.0,265.4296876203877,10410.314488460364,13276.391770544371,969.6288359941138,306.0,1.0,9566.06736720958,0.0,0.0,0.0,0.0,True
3523,15_680,Rm5,foundary,3.0,Cir48House_B71_A-ext,667071.7577,9238566.561,pottery,7.0,506.44157149417504,0.0,860.53894236626,27094.392949148445,809.6059819094899,1739.0,3428988.6903214175,44749.24422880234,0.0,55841.41280481663,331.0,295.0,0.0,74287.68666121896,93997.23258778855,10062.0,16734.56548639587,True
1973,15_768,Rm5,public_activity,3.0,15_854_2,667068.2245,9238792.418,pottery,18021.825850489084,719.0295609076973,1.0,152.0,111775.74242550532,391.72946157419483,11167.0,543.7310916816309,8830.018052590714,10344.075130249143,6862.765121344258,280.0,0.0,62914.31507878064,0.0,0.0,0.0,5196.947591928185,True
1392,10_101,Rm5,pottery_production,3.0,CasaGata_B41_E-extcr,667072.4775,9238769.939,pottery,14051.0,1112.112475948096,1.0,713.0,10378.69441951543,194.30866020722323,3082.0,675407.7568810406,29364.56595787411,1085.0,9022.0,154.0,714.488243759808,2025.7246040314203,0.0,10006.641028622285,0.0,4118.808872990105,True
2732,10_061,Rm4,burial,4.0,PlaGato1_B80_A-2,667071.625,9238769.608,pottery,13436.033475967939,2048.760870349839,1.0,291.0,86390.17616845695,373.0,9140.0,287.0,7896.536114083318,11449.22036115758,7661.992645179337,361.0,1876.5668319156034,8438.092966767037,0.0,0.0,0.0,0.0,True
3236,15_238,Rm2,unknown,4.0,772_6,667108.0357,9238127.594,pottery,15607.090861527236,2649.1301593941207,289.0,1035.8523358524917,24171.457630658864,260.0,3056.0,291144.64142034756,13548.280093870746,12996.466408178836,978.2268410264994,220.0,1987.5933527708657,1188.0,0.0,0.0,0.0,1603.0503587806388,True
637,15_840,Plz2,pottery_production,0.0,Banq6_B161_B,667070.7913,9238771.289,pottery,16441.25954532885,2107.4642235927454,1.0,1275.9575215773402,96207.74181722617,774.0,3238.0,833837.984769461,99627.98852371784,770.5076158541688,27804.273780302676,5933.562880367032,502.7825181155299,41865.871537245665,0.0,39690.76728624485,2586.583389892115,12515.486373918691,True
2634,15_136,Rm5,foundary,2.0,363_4,667360.4531,9238769.119,pottery,8987.0,1053.7408734259388,779.0,904.0070567798475,23087.707392590637,319.0,1287.0,731244.6817554026,88824.16385366683,1.0,12015.994078877937,363.0,4906.753794565963,1129.7926990514213,0.0,20744.735911398766,3960.8516182698404,3602.0,True
800,15_136,Rm6,public_activity,0.0,WkshpH_10-192_L,667164.4692,9238103.651,pottery,12939.0,2765.5250357828704,245.0,1810.0,345822.4301454255,257.0,11500.0,315.17022803679765,60112.995884157106,19277.810712735463,6404.553886081691,4475.70708567751,290.0,10889.438970011803,0.0,0.0,1.0,2986.679547292135,True
1382,10_053,Rm6,unknown,4.0,923_15-069-e,667068.0884,9238768.767,pottery,15497.82704437898,2303.483711174659,470.4440681053077,591.0,81419.26211070124,342.0,6984.0,286049.62337053707,38517.6114616563,985.1512796560155,12585.823417190139,3964.040596839279,342.0,1365.7388889756,0.0,8962.062549210345,601.3569708781906,3110.4863207824183,True
6836,15_781,Songoy,unknown,5.0,15_166_1,667070.2304,9238767.732,pottery,11887.074078744745,1442.2402800372465,0.0,10545.110279383025,21063.51097879727,861.0,2421.0,4631447.445158888,114813.78000662611,0.0,123308.0,6233.02825665456,472.0,1192.1367263512861,0.0,139725.71714903077,9612.706208645903,57490.0,True
1076,15_343,Cor1,unknown,0.0,WkshpH_10-192_A-ext1,667073.172,9238771.664,pottery,6.0,3176.2400839084444,13891.839543405302,1767.0,521548.0,847.0,1940.0,421.0,53362.545818572784,1112.0,1242.7833228668583,5792.507118966959,4765.933571351958,1582.6858067444737,0.0,7512.183788830349,945.4774878382764,0.0,True
2850,10_041,Rm5,public_activity,2.0,Sgy-A_B61_A-ext1,667073.8077,9238771.146,pottery,8.0,3784.0,1009.9366987413418,1660.043157994001,347816.4328266053,2322.9459081076675,1820.0,1785819.1287820507,120305.76995411848,1.0,51642.71434100272,44734.71842562866,377.9539310490179,1230.0,0.0,116997.37827600652,8653.67238375328,10344.020020315658,True
2829,15_856,Rm4,foundary,4.0,Rm23_B184_R-extcream,667095.6574,9238771.187,pottery,5604.0,2374.1958933363544,0.0,9943.988440538007,25542.403758768825,1172.2228315577595,1742.0,3259299.434141705,83719.22940636598,1.0,74196.0,4253.823530183863,550.2395392848648,438.4982750328633,0.0,86935.0,3319.1140086581013,13235.47197195203,True
833,15_686,Rm6,burial,3.0,781_14,667068.5614,9238855.39,pottery,13691.179363235318,3126.8699473749894,0.0,6704.010607731118,248210.48093200193,1089.0,10495.0,697141.7285635369,74943.0,1031.7682444949678,14969.824578230266,5393.261338495104,382.0,12993.668470821356,0.0,43217.06627000692,1175.103077464043,10307.47975874121,True
3552,15_799,Rm5,foundary,4.0,15_799_7,667073.8405,9238775.137,pottery,7.0,2591.0,1.0,1757.3080612260446,21321.837628288362,994.0,990.0,3534610.0107408166,13976.922193700919,1.0,21231.594024558402,5044.0,613.0,0.0,0.0,110389.0,6834.0,7302.504090871908,True
2666,10_048,Rm6,unknown,3.0,679_10,667071.7236,9238794.362,pottery,11845.0,686.0,102.0,406.0,66478.03977863397,1018.0,12407.0,3566897.0,3893.0542079352717,1.0,13592.114059226244,4500.931492178688,1.0,0.0,96909.35111568327,73222.79935850031,3553.275070461626,13308.721954761815,True
366,15_609,Rm6,foundary,4.0,613_1,667092.8636,9238792.986,pottery,11957.0,3356.0,1.0,6776.936732954713,91950.87024942943,1034.0,4112.0,3530663.1433491553,108360.19073652053,1.0,102890.43769979638,43427.96250651452,787.7206404179256,0.0,0.0,123419.0,9080.84123055765,12664.010477112111,True
3429,10_064,CA1,pottery_production,3.0,Rm23_B184_L-ext2,667092.6505,9238862.567,pottery,10890.0,1902.7868462813428,872.0,700.0,80523.95394360005,430.0,1940.0,55720.60406043905,55411.01471063137,984.8094390497254,1060.0,4603.620409935705,1575.6322457761062,33139.40443672995,0.0,8178.084505578425,0.0,0.0,True
1799,15_679,Rm2,unknown,0.0,816_9,667090.5504,9238770.236,pottery,14978.0,2136.1983216266526,25025.22001332586,488.0,540043.4663382483,979.0,9134.0,355269.80097035505,14700.071670176945,10061.077206570182,7974.914009001555,7171.0,323.0,2688.361610890179,0.0,0.0,0.0,0.0,True
2048,15_610,Pla2,unknown,3.0,351_8,667063.9581,9238700.49,pottery,12048.150069792822,659.0660558839376,49.0,240.16689752605637,36973.31453007408,779.0,1354.0,328608.6555755609,0.0,1019.0,6681.152069702499,222.0,61.18770600150037,3146.8454832717425,0.0,9198.467725427536,0.0,1651.8850614176613,True
1055,15_393,CA1,unknown,2.0,PlaGato2mid_B69_A-1,667075.1925,9237962.625,pottery,5.0,1457.6624181778407,12708.199321562728,369.2181597967698,39857.20470469207,333.4051212325728,3630.0,535400.6493175346,10434.258985255023,1080.5544432339093,9921.208536650392,245.0,422.0,0.0,0.0,0.0,0.0,0.0,True
717,15_357,TAL2,unknown,3.0,215_3,667090.8037,9238792.241,pottery,15143.665544783413,2685.0,14.0,1421.7870647086952,290003.2847872758,933.8248429292867,10466.0,757397.2427247755,93622.96809738822,1.0,15305.131101492512,6687.4444970371005,1.0,47918.51773787506,0.0,22152.417555911128,3497.0,6168.047383392727,True
454,15_649,Rm4,burial,3.0,Rm3_B159_A-extcream1,667226.3265,9238760.967,pottery,10390.0,2364.664521301306,26952.0,457.0,1004775.2698695629,473.0,12148.0,337.0,46534.67188593236,1032.0,1645.9492717432381,44053.35330928887,217.0,1794.6409991436733,0.0,8875.792182417399,726.4793560081531,0.0,True
61,15_272,Plz2,unknown,3.0,739_5,667096.3836,9238769.087,pottery,3.0,3845.8797480391363,602279.1140469488,1574.0953463943333,3607753.5889108493,2007.3486240171915,2710.0,195.83579715811734,51835.91053355559,14396.153549151655,745.0771237746715,4707.0,57468.684370457035,1265.0,0.0,0.0,0.0,0.0,True
709,15_136,Rm2,unknown,0.0,649_6,667068.1505,9238889.267,pottery,8.0,726.0,970.2275093570952,0.0,22351.350124707853,341.0,3515.0,561785.179288994,0.0,1.0,1029.4524921294228,394.0,1.0,811.0,71525.71412290225,0.0,974.0,2654.7734760214807,True
895,15_922,Rm5,burial,3.0,611_24,667436.6513,9238766.766,pottery,14082.490527690046,10046.654706770143,13.0,8750.0,599027.6113111959,2365.409432667723,5481.0,3965974.0,297371.82458345784,1.0,139631.855795393,53728.973321597325,34438.18606111583,3076.0,0.0,148225.6342721981,11867.0,15482.201899966552,True
3339,10_123,Rm5,public_activity,3.0,767_4,667071.7691,9238793.81,pottery,12824.196192079884,6508.0,347.15906068559343,8880.502580744062,628887.3688583808,2569.389070825896,14348.0,3274782.789627931,140576.77028172632,1.0,90290.83991027689,45623.303211345556,1068.2558852484258,2071.3391449652845,0.0,113181.0,7436.355306655744,13851.554380437985,True
638,15_580,Rm4,unknown,5.0,PlaGato2mid_B69_F-ex,667112.175,9238794.102,pottery,11195.0,4504.404464724372,13373.283307331814,1614.16643615461,684771.9170905824,3140.06984660187,19186.0,3541670.589963477,152025.14937224446,1.0,86237.72393361578,51747.57813716382,167.0,7438.534186774362,0.0,122348.6423060915,7765.0,6823.817540843618,True
2627,15_654,Plz2,burial,4.0,15_796_5,667114.1998,9238784.122,pottery,3.0,3716.0,1218.4822368383493,511.0,182500.41314927896,813.0,1605.0,346.8874139756614,208224.30207627657,1.0,8408.282594910053,5724.0,229.0,42638.66605914126,0.0,9416.975060844272,0.0,0.0,True
2518,15_166,Rm16,pottery_production,3.0,854_3,667073.6446,9238770.765,pottery,13100.001648843536,2452.0,0.0,1896.0,17811.391043566633,270.0,1530.0,835479.232629455,10046.795641244804,844.0,19238.62813045737,261.0,126.0,923.0883730686031,0.0,71983.58301945849,1505.3267168576622,9565.410847701662,True
7037,15_476,CA1,unknown,3.0,C29_B60_B-2,667089.13,9238699.048,pottery,16207.0,2472.964192589264,1.0,1784.8792045856558,47640.722631204815,1336.9563902487853,3661.0,927432.8610589392,49682.542882015056,815.539765840073,8360.372896674651,4371.0,1535.9379402338354,8452.346786312097,0.0,70694.0,3319.0084541277383,12409.082921306544,True
6990,10_062,Rm16,burial,4.0,Plz2_B197_C-1,667090.9563,9238792.156,pottery,9.0,841.0,837.8205751842133,807.0,222363.9334242177,472.91957210045416,2189.0,625594.7468006591,35494.62418732018,1.0,10649.624775835377,5622.0,362.0,7969.0,0.0,11312.982527816737,1115.8422646435179,5109.749702512827,True
1271,15_611,Rm4,pottery_production,3.0,15_609_14,667104.6056,9238788.634,pottery,8.0,15270.005919447536,0.0,11805.833739708616,132462.28455589575,1751.521360082047,6776.0,3729936.0,340133.693149948,1.0,111958.76479985974,46023.68694080693,4020.2135668074625,3143.8497543686403,0.0,135993.06759018413,9019.0,14303.0,True
1000,10_194,Rm4,burial,5.0,15_441_4,667197.3811,9238794.23,pottery,14279.894190263449,763.0,0.0,478.7918485958156,18217.366404182532,259.9029598263296,2060.0,495.0804460877673,16460.988069209485,988.2813453731992,10008.864551857165,4769.264297551362,66.0,6896.168440082589,0.0,0.0,3985.335829139672,4172.27871948327,True
6831,10_197,Pla1a,unknown,4.0,Plz2_B199_C,667090.9103,9238803.88,pottery,9275.0,3655.927195766127,68.0,5386.037266092717,239683.0,1413.99006253077,4028.0,3383404.0,179432.26696206728,1.0,51423.83638475449,44080.94851675997,214.0,1414.0,0.0,117441.37047991129,7933.652666665412,6444.29280321594,True
1207,15_136,Rm6,foundary,4.0,579_3,667093.0919,9238773.398,pottery,8.0,3710.6777579017103,799.8256417825742,1919.8069421744144,635249.6328524145,1343.6791225078869,4089.0,865573.3413188461,154494.5332343567,1.0,22282.922364760845,44644.894284219576,699.6562727092382,3446.0,0.0,72071.56196725891,2674.895095466338,1402.9224722536542,True
357,15_683,Rm5,unknown,0.0,15_781_6,667071.4856,9238767.97,pottery,9.0,883.0582053215581,198.76575094293776,286.0,426406.985345704,1059.0,1417.0,748259.3657155649,13803.348460497906,1.0,22374.765714354948,5109.618790687901,89.0,1239.7328520933488,0.0,40942.0,4031.0,4818.192654734778,True
7147,15_720,TAL2,unknown,1.0,860_6,667091.1352,9238768.251,pottery,8793.936201214608,5007.908392694399,337.6596463941387,8765.318367334676,625995.9053415144,2063.0,10339.0,3308295.0,213270.0,1.0,90275.0,46548.06007699618,1597.9547804239937,2421.35202501594,0.0,116159.87619988139,6605.94407489824,13878.66704236801,True
3761,15_166,Rm5,foundary,4.0,15_796_3,667317.8906,9238772.592,pottery,14742.0,7941.280048241221,1.0,9706.531537462575,445517.7659398931,1098.7863262272563,3609.0,3003308.3627811223,193091.5033806838,1.0,56083.0,48547.0,11459.958558314702,2987.875182445355,0.0,123419.0,10724.0,11905.247419511077,True
3637,15_899,Rm2,unknown,3.0,795_5,667066.4393,9238804.73,pottery,16277.0,5360.666848039636,1.0,5593.187175711791,241132.21952550608,2506.0,12282.0,3586002.020047955,217775.24614455475,1.0,85834.20447242561,47052.667031554025,221.0,10630.717956725093,0.0,126004.30585794731,10883.091257597656,23925.413095246877,True
